"source","date","assertionType","evidenceType","exactText","modality","statementType","drug1Lab","drug1Type","drug1Role","dose1","drug2Lab","drug2Type","drug2Role","dose2","objectRegimens","objectFormulation","objectDuration","preciptRegimens","preciptFormulation","preciptDuration","numOfParticipants","auc","aucType","aucDirection","cl","clType","clDirection","cmax","cmaxType","cmaxDirection","t12","t12Type","t12Direction"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4259d9b1-de34-43a4-85a8-41dd214e9177.html","2015-11-02 13:32:33 -0500","drug-drug-interaction","evidence-supports","CYP3A4 and CYP 2C19 inhibitors: Since CYP3A4 and CYP 2C19 are the primary enzymes involved in the metabolism of citalopram, it is expected that potent inhibitors of CYP3A4 (e.g., ketoconazole, itraconazole, and macrolide antibiotics) and potent inhibitors of CYP2C19 (e.g., omeprazole) might decrease the clearance of citalopram. However, coadministration of citalopram and the potent CYP3A4 inhibitor ketoconazole did not significantly affect the pharmacokinetics of citalopram. Celexa 20 mg/day is the maximum recommended dose in patients taking concomitant cimetidine or another CYP2C19 inhibitor, because of the risk of QT prolongation (see WARNINGS and DOSAGE AND ADMINISTRATION).","ncit:negative","ncit:Qualitative","ketoconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b39101","citalopram","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction",,,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/1809bcb4-5fcc-45ca-986a-4fa5edcd4b5e.html","2015-09-29 09:58:27 -0400","drug-drug-interaction","evidence-supports","The plasma concentration of CMI has been reported to be increased by the concomitant administration of haloperidol; plasma levels of several closely related tricyclic antidepressants have been reported to be increased by the concomitant administration of methylphenidate or hepatic enzyme inhibitors (e.g., cimetidine, fluoxetine) and decreased by the concomitant administration of hepatic enzyme inducers (e.g., barbiturates, phenytoin), and such an effect may be anticipated with CMI as well. Administration of CMI has been reported to increase the plasma levels of phenobarbital, if given concomitantly (see CLINICAL PHARMACOLOGY, Interactions).","ncit:positive","ncit:Qualitative","barbiturates","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:precipitant-drug-of-interaction","nodeID://b40361","tricyclic antidepressants","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction","nodeID://b40271","nodeID://b36960","nodeID://b36954","nodeID://b36950","nodeID://b36961","nodeID://b36955","nodeID://b36958","nodeID://b36967","nodeID://b36966","nodeID://b36951","nodeID://b36953","nodeID://b36968","nodeID://b36965","nodeID://b36963","nodeID://b36959","nodeID://b36962","nodeID://b36957","nodeID://b36956","nodeID://b36964","nodeID://b36952"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/326e8ab0-6886-4749-9544-885b37070051.html","2015-10-28 15:26:32 -0400","DDI-clinical-trial","evidence-supports","The effect of paroxetine on the pharmacokinetics of atomoxetine has been evaluated when both drugs were at steady state. In healthy volunteers who were extensive metabolizers of CYP2D6, paroxetine 20 mg daily was given in combination with 20 mg atomoxetine every 12 hours. This resulted in increases in steady state atomoxetine AUC values that were 6- to 8-fold greater and in atomoxetine Cmax values that were 3- to 4-fold greater than when atomoxetine was given alone. Dosage adjustment of atomoxetine may be necessary and it is recommended that atomoxetine be initiated at a reduced dose when it is given with paroxetine.","ncit:positive","ncit:quantitative","paroxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","20","atomoxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","20","Q12","Oral","Unk","Daily","Oral","Unk","Unk","6-8","Fold","Increase","Unk","UNK","UNK","3-4","Fold","Increase","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/4650d12c-b9c8-4525-b07f-a2d773eca155.html","2015-08-20 11:43:54 -0400","drug-drug-interaction","evidence-supports","Teriflunomide may be a weak inducer of CYP1A2 in vivo. In patients taking AUBAGIO, exposure of drugs metabolized by CYP1A2 (e.g., alosetron, duloxetine, theophylline, tizanidine) may be reduced. Monitor these patients and adjust the dose of the concomitant drug(s) metabolized by CYP1A2 as required [see Clinical Pharmacology (12.3)].","ncit:positive","ncit:Qualitative","Teriflunomide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b40394","duloxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b39907","nodeID://b37324","nodeID://b37329","nodeID://b37322","nodeID://b37334","nodeID://b37336","nodeID://b37328","nodeID://b37320","nodeID://b37323","nodeID://b37337","nodeID://b37327","nodeID://b37321","nodeID://b37325","nodeID://b37319","nodeID://b37335","nodeID://b37333","nodeID://b37330","nodeID://b37332","nodeID://b37331","nodeID://b37326"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c25f968b-7037-4f60-9a02-2189769b0cbf.html","2015-10-28 16:36:27 -0400","DDI-clinical-trial","evidence-supports","Drugs Metabolized by P450 3A4–In three separate in vivo interaction studies, sertraline was co-administered with cytochrome P450 3A4 substrates, terfenadine, carbamazepine, or cisapride under steady-state conditions. The results of these studies indicated that sertraline did not increase plasma concentrations of terfenadine, carbamazepine, or cisapride. These data indicate that sertraline’s extent of inhibition of P450 3A4 activity is not likely to be of clinical significance. Results of the interaction study with cisapride indicate that sertraline 200 mg (q.d.) induces the metabolism of cisapride (cisapride AUC and Cmax were reduced by about 35%).","ncit:negative","ncit:quantitative","sertraline","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","Unk","terfenadine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","Unk","UNK","UNK","Unk","UNK","UNK","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/ea35caf8-c8c8-481a-97a2-25f68cbc240b.html","2015-09-29 09:04:36 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the coadministration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","propafenone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b40345","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction","nodeID://b39247","nodeID://b38273","nodeID://b38269","nodeID://b38281","nodeID://b38282","nodeID://b38275","nodeID://b38277","nodeID://b38265","nodeID://b38276","nodeID://b38270","nodeID://b38271","nodeID://b38266","nodeID://b38279","nodeID://b38278","nodeID://b38272","nodeID://b38274","nodeID://b38268","nodeID://b38267","nodeID://b38280","nodeID://b38283"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/c3ca69e6-1ea0-4c2c-abcb-7264b2e79a87.html","2015-10-29 10:29:25 -0400","drug-drug-interaction","evidence-supports","Because of the pharmacologic similarity of maprotiline hydrochloride to the tricyclic antidepressants, the plasma concentration of maprotiline may be increased when the drug is given concomitantly with hepatic enzyme inhibitors (e.g., cimetidine, fluoxetine) and decreased by concomitant administration with hepatic enzyme inducers (e.g., barbiturates, phenytoin), as has occurred with tricyclic antidepressants. Adjustment of the dosage of maprotiline hydrochloride may therefore be necessary in such cases.","ncit:positive","ncit:Qualitative","fluoxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction",,"maprotiline","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b40055",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/3e593725-3fc9-458e-907d-19d51d5a7f9c.html","2015-10-29 11:30:54 -0400","drug-drug-interaction","evidence-supports","Certain drugs, particularly the psychostimulants and the phenothiazines, increase plasma levels of concomitantly administered tricyclic antidepressants through competition for the same metabolic enzyme systems. ","ncit:positive","ncit:Qualitative","psychostimulants","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:precipitant-drug-of-interaction",,"tricyclic antidepressants","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction","nodeID://b39703",,,,,,,,,,,,,,,,,,,
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/55816042-946d-4bec-9461-bd998628ff45.html","2015-10-14 11:57:06 -0400","drug-drug-interaction","evidence-supports","Rifampin has been reported to substantially decrease the plasma concentrations of the following antiviral drugs: atazanavir, darunavir, fosamprenavir, saquinavir, and tipranavir. These antiviral drugs must not be co-administered with rifampin. (See CONTRAINDICATIONS.) ","ncit:positive","ncit:Qualitative","darunavir","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","nodeID://b38450","Rifampin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b40314","nodeID://b38105","nodeID://b38099","nodeID://b38093","nodeID://b38100","nodeID://b38107","nodeID://b38103","nodeID://b38096","nodeID://b38097","nodeID://b38110","nodeID://b38108","nodeID://b38094","nodeID://b38101","nodeID://b38098","nodeID://b38111","nodeID://b38104","nodeID://b38106","nodeID://b38109","nodeID://b38102","nodeID://b38095"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/a9ff32c4-3bcf-4e51-ae8c-81ff0191ec35.html","2015-10-28 17:22:13 -0400","DDI-clinical-trial","evidence-supports","In vitro, desvenlafaxine does not inhibit or induce the CYP3A4 isozyme. In a clinical study, desvenlafaxine 400 mg daily (8 times the recommended 50 mg dose) was co-administered with a single 4 mg dose of midazolam (a CYP3A4 substrate). The AUC and Cmax of midazolam decreased by approximately 31% and 16%, respectively. Concomitant use of desvenlafaxine with a drug metabolized by CYP3A4 can result in lower exposures to that drug. ","ncit:positive","ncit:quantitative","midazolam","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","4","desvenlafaxine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","400","SD","Oral","1","Daily","Oral","Unk","Unk","31","Percent","Decrease","Unk","UNK","UNK","16","Percent","Decrease","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/010f9162-9f7f-4b6d-a6e4-4f832f26f38e.html","2015-10-29 10:48:13 -0400","DDI-clinical-trial","evidence-supports","No relevant clinical effects or significant changes in pharmacokinetics have been observed in healthy male subjects on concurrent treatment with subtherapeutic levels of lithium (600 mg/day for 10 days) at steady state and a single 30-mg dose of mirtazapine. The effects of higher doses of lithium on the pharmacokinetics of mirtazapine are unknown.","ncit:negative","ncit:quantitative","mirtazapine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","30","lithium","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","600","SD","Oral","1","Daily","Oral","10","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/16a4a314-f97e-4e91-95e9-576a3773d284.html","2015-09-30 10:48:18 -0400","DDI-clinical-trial","evidence-supports","Fluoxetine-Switching from fluoxetine (20 mg once a day), a strong inhibitor of CYP2D6 and a moderate inhibitor of CYP2C19, to milnacipran (100 mg/day) without a washout period did not affect the pharmacokinetics of milnacipran. ","ncit:negative","ncit:quantitative","fluoxetine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","100","milnacipran","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","20","Daily","tablet","Unk","Daily","tablet","Unk","Unk","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK","Unk","UNK","UNK"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/3e593725-3fc9-458e-907d-19d51d5a7f9c.html","2015-09-29 11:28:40 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type IC antiarrhythmics propafenone and flecainide). While all the SSRIs, e.g., fluoxetine, sertraline, paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction","nodeID://b40119","flecainide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b40001","nodeID://b37475","nodeID://b37483","nodeID://b37470","nodeID://b37482","nodeID://b37484","nodeID://b37473","nodeID://b37487","nodeID://b37480","nodeID://b37471","nodeID://b37479","nodeID://b37477","nodeID://b37486","nodeID://b37474","nodeID://b37481","nodeID://b37488","nodeID://b37472","nodeID://b37478","nodeID://b37485","nodeID://b37476"
"http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/75bf3473-2d70-4d41-93cd-afa1015e45bb.html","2015-10-01 10:49:57 -0400","drug-drug-interaction","evidence-supports","In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers. An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy. The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine; cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide). While all the selective serotonin reuptake inhibitors (SSRIs), e.g., fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition. The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved. Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other. Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).","ncit:positive","ncit:Qualitative","quinidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nodeID://b36781","TCA","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-group","dikbD2R:object-drug-of-interaction","nodeID://b40388","nodeID://b37433","nodeID://b37423","nodeID://b37424","nodeID://b37422","nodeID://b37417","nodeID://b37419","nodeID://b37429","nodeID://b37416","nodeID://b37427","nodeID://b37425","nodeID://b37428","nodeID://b37430","nodeID://b37432","nodeID://b37418","nodeID://b37420","nodeID://b37434","nodeID://b37421","nodeID://b37431","nodeID://b37426"
