source,date,assertionType,evidenceType,exactText,prefix,suffix,modality,statementType,drug1Lab,drug1Role,drug1Type,drug1rxc,dose1,drug2Lab,drug2Role,drug2Type,drug2rxc,dose2,objectRegimens,objectFormulation,objectDuration,preciptRegimens,preciptFormulation,preciptDuration,numOfParticipants,auc,aucType,aucDirection,cl,clType,clDirection,cmax,cmaxType,cmaxDirection,t12,t12Type,t12Direction
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f356c1b-96bd-4ef1-960c-91cf4905e6b1.html,2015-09-10 14:36:47 -0400,drug-drug-interaction,evidence-supports,Benzodiazepines — The half-life of concurrently administered diazepam may be prolonged in some patients [see Clinical Pharmacology (12.3)]. Coadministration of alprazolam and fluoxetine has resulted in increased alprazolam plasma concentrations and in further psychomotor performance decrement due to increased alprazolam levels. ,nodeID://b20727,xsd:String,ncit:positive,ncit:Qualitative,fluoxetine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/4493,,alprazolam,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/596,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f356c1b-96bd-4ef1-960c-91cf4905e6b1.html,2015-09-10 14:36:47 -0400,drug-drug-interaction,evidence-supports,Anticonvulsants — Patients on stable doses of phenytoin and carbamazepine have developed elevated plasma anticonvulsant concentrations and clinical anticonvulsant toxicity following initiation of concomitant fluoxetine treatment.,nodeID://b20937,xsd:String,ncit:positive,ncit:Qualitative,carbamazepine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/2002,,fluoxetine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/4493,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f356c1b-96bd-4ef1-960c-91cf4905e6b1.html,2015-09-10 14:36:47 -0400,drug-drug-interaction,evidence-supports,Lithium — There have been reports of both increased and decreased lithium levels when lithium was used concomitantly with fluoxetine. Cases of lithium toxicity and increased serotonergic effects have been reported. Lithium levels should be monitored when these drugs are administered concomitantly [see Warnings and Precautions (5.2)]. ,nodeID://b20953,xsd:String,ncit:positive,ncit:Qualitative,Lithium,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,fluoxetine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/4493,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f356c1b-96bd-4ef1-960c-91cf4905e6b1.html,2015-09-10 14:36:47 -0400,DDI-clinical-trial,evidence-supports,"Tricyclic Antidepressants (TCAs) — In 2 studies, previously stable plasma levels of imipramine and desipramine have increased greater than 2- to 10-fold when fluoxetine has been administered in combination. This influence may persist for 3 weeks or longer after fluoxetine is discontinued. Thus, the dose of TCAs may need to be reduced and plasma TCA concentrations may need to be monitored temporarily when fluoxetine is coadministered or has been recently discontinued [see Warnings and Precautions (5.2) and Clinical Pharmacology (12.3)]. ",nodeID://b20861,xsd:String,ncit:positive,ncit:quantitative,fluoxetine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/4493,Unk,imipramine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/5691,Unk,UNK,UNK,Unk,UNK,UNK,Unk,Unk,Unk,UNK,UNK,Unk,UNK,UNK,2 to 10,Fold,Increase,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f356c1b-96bd-4ef1-960c-91cf4905e6b1.html,2015-09-10 14:36:47 -0400,drug-drug-interaction,evidence-supports,Anticonvulsants — Patients on stable doses of phenytoin and carbamazepine have developed elevated plasma anticonvulsant concentrations and clinical anticonvulsant toxicity following initiation of concomitant fluoxetine treatment. ,nodeID://b20836,xsd:String,ncit:positive,ncit:Qualitative,fluoxetine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/4493,,phenytoin,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/8183,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f356c1b-96bd-4ef1-960c-91cf4905e6b1.html,2015-09-10 14:36:47 -0400,drug-drug-interaction,evidence-supports,Antipsychotics — Some clinical data suggests a possible pharmacodynamic and/or pharmacokinetic interaction between SSRIs and antipsychotics. Elevation of blood levels of haloperidol and clozapine has been observed in patients receiving concomitant fluoxetine. ,nodeID://b20716,xsd:String,ncit:positive,ncit:Qualitative,clozapine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/2626,,fluoxetine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/4493,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f356c1b-96bd-4ef1-960c-91cf4905e6b1.html,2015-09-10 14:41:16 -0400,DDI-clinical-trial,evidence-supports,"Olanzapine — Fluoxetine (60 mg single dose or 60 mg daily dose for 8 days) causes a small (mean 16%) increase in the maximum concentration of olanzapine and a small (mean 16%) decrease in olanzapine clearance. The magnitude of the impact of this factor is small in comparison to the overall variability between individuals, and therefore dose modification is not routinely recommended. ",nodeID://b20959,xsd:String,ncit:positive,ncit:quantitative,Fluoxetine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/4493,Unk,olanzapine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,60,UNK,UNK,Unk,Daily,Oral,8,Unk,Unk,UNK,UNK,16,Percent,Decrease,16,Percent,Increase,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f356c1b-96bd-4ef1-960c-91cf4905e6b1.html,2015-09-10 14:36:47 -0400,DDI-clinical-trial,evidence-supports,"Tricyclic Antidepressants (TCAs) — In 2 studies, previously stable plasma levels of imipramine and desipramine have increased greater than 2- to 10-fold when fluoxetine has been administered in combination. This influence may persist for 3 weeks or longer after fluoxetine is discontinued. Thus, the dose of TCAs may need to be reduced and plasma TCA concentrations may need to be monitored temporarily when fluoxetine is coadministered or has been recently discontinued [see Warnings and Precautions (5.2) and Clinical Pharmacology (12.3)]. ",nodeID://b20906,xsd:String,ncit:positive,ncit:quantitative,desipramine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/3247,Unk,fluoxetine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/4493,Unk,UNK,UNK,Unk,UNK,UNK,Unk,Unk,Unk,UNK,UNK,Unk,UNK,UNK,2 to 10,Fold,Increase,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f356c1b-96bd-4ef1-960c-91cf4905e6b1.html,2015-09-10 14:36:47 -0400,drug-drug-interaction,evidence-supports,Antipsychotics — Some clinical data suggests a possible pharmacodynamic and/or pharmacokinetic interaction between SSRIs and antipsychotics. Elevation of blood levels of haloperidol and clozapine has been observed in patients receiving concomitant fluoxetine. ,nodeID://b20700,xsd:String,ncit:positive,ncit:Qualitative,haloperidol,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,fluoxetine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/4493,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/5f356c1b-96bd-4ef1-960c-91cf4905e6b1.html,2015-09-10 14:41:16 -0400,DDI-clinical-trial,evidence-supports,"Drugs Metabolized by CYP3A4 — In an in vivo interaction study involving coadministration of fluoxetine with single doses of terfenadine (a CYP3A4 substrate), no increase in plasma terfenadine concentrations occurred with concomitant fluoxetine. ",nodeID://b20857,xsd:String,ncit:negative,ncit:quantitative,fluoxetine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/4493,Unk,terfenadine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/42330,Unk,SD,UNK,1,UNK,UNK,Unk,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/7c295b64-ec39-42ec-9f02-da5b42e775e1.html,2015-08-20 10:29:59 -0400,drug-drug-interaction,evidence-supports,Clinical studies have not shown any drug interactions between bicalutamide and LHRH analogs (goserelin or leuprolide). There is no evidence that bicalutamide induces hepatic enzymes.,nodeID://b20718,xsd:String,ncit:negative,ncit:Qualitative,goserelin,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,bicalutamide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/7c295b64-ec39-42ec-9f02-da5b42e775e1.html,2015-08-20 10:29:59 -0400,drug-drug-interaction,evidence-supports,Clinical studies have not shown any drug interactions between bicalutamide and LHRH analogs (goserelin or leuprolide). There is no evidence that bicalutamide induces hepatic enzymes,nodeID://b20916,xsd:String,ncit:negative,ncit:Qualitative,leuprolide,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,bicalutamide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/7c295b64-ec39-42ec-9f02-da5b42e775e1.html,2015-08-20 10:29:59 -0400,DDI-clinical-trial,evidence-supports,"In vitro studies have shown that R-bicalutamide is an inhibitor of CYP 3A4 with lesser inhibitory effects on CYP 2C9, 2C19 and 2D6 activity. Clinical studies have shown that with co-administration of bicalutamide, mean midazolam (a CYP 3A4 substrate) levels may be increased 1.5 fold (for Cmax) and 1.9 fold (for AUC). Hence, caution should be exercised when bicalutamide is co-administered with CYP 3A4 substrates.",bicalutamide induces hepatic enzymes .   ,xsd:String,ncit:positive,ncit:quantitative,midazolam,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/6960,Unk,bicalutamide,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,Unk,UNK,UNK,Unk,UNK,UNK,Unk,Unk,1.9,Fold,Increase,Unk,UNK,UNK,1.5,Fold,Increase,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:51:47 -0400,DDI-clinical-trial,evidence-supports,"Carbamazepine    Carbamazepine is an enzyme inducer and typically causes decreases in drug exposure; however, approximately 2-fold increased systemic exposure of selegiline and its metabolites, L-amphetamine and L-methamphetamine were seen after single application of EMSAM 6 mg per 24 hours in subjects who had received carbamazepine (400 mg per day) for 14 days. Changes in plasma selegiline concentrations were nearly 2-fold and variable across the subject population. Such increases may increase the risk of a hypertensive crisis when carbamazepine is used with EMSAM at any dose [see Contraindications (4), Warnings and Precautions (5.3) and Drug Interaction (7.4)].",nodeID://b20869,xsd:String,ncit:positive,ncit:quantitative,carbamazepine,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/2002,Unk,L-methamphetamine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite,http://purl.bioontology.org/ontology/RXNORM/,400,UNK,UNK,Unk,Daily,Oral,14,Unk,2,Fold,Increase,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:42:22 -0400,drug-drug-interaction,evidence-supports,"No dose adjustment for EMSAM is needed when EMSAM is used concomitantly with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and CYP3A4 inhibitors (e.g., ketoconazole). No clinically meaningful change in selegiline exposure was seen when EMSAM was co-administered with alcohol, alprazolam, ibuprofen, olanzapine, risperidone, levothyroxine, and ketoconazole [see Clinical Pharmacology (12.3)]. ",Clinical Pharmacology (12.3) ] .  ,xsd:String,ncit:negative,ncit:Qualitative,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,,alprazolam,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/596,,,,,,,,,,,,,,,,,,,,
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 16:19:40 -0400,DDI-clinical-trial,evidence-supports,"Warfarin    Warfarin is a substrate for CYP2C9 and CYP3A4 metabolism pathways. In healthy volunteers titrated with Coumadin®# (warfarin sodium) to clinical levels of anticoagulation (INR of 1.5 to 2), co-administration with EMSAM 6 mg per 24 hours for 7 days did not affect the pharmacokinetics of the individual warfarin enantiomers. EMSAM did not alter the clinical pharmacodynamic effects of warfarin as measured by INR, Factor VII or Factor X levels [see Drug Interactions (7.4) and (7.5)].",nodeID://b20955,xsd:String,ncit:negative,ncit:quantitative,warfarin,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/11289,6,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,Unk,UNK,UNK,Unk,Daily,Oral,7,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 16:19:40 -0400,DDI-clinical-trial,evidence-supports,"Levothyroxine    In healthy subjects who had received EMSAM 6 mg per 24 hours for 10 days, single dose administration with levothyroxine (150 mcg) did not alter the pharmacokinetics of either selegiline or levothyroxine [see Drug Interactions (7.4) and (7.5)].",nodeID://b20960,xsd:String,ncit:negative,ncit:quantitative,levothyroxine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,6,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,0.15,SD,Oral,1,Daily,Oral,10,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 16:19:40 -0400,DDI-clinical-trial,evidence-supports,"Risperidone    In subjects who had received EMSAM 6 mg per 24 hours for 10 days, co-administration with risperidone (2 mg per day for 7 days), a substrate for CYP2D6, did not affect the pharmacokinetics of selegiline or risperidone [see Drug Interactions (7.4) and (7.5)].    Warfarin",nodeID://b20846,xsd:String,ncit:negative,ncit:quantitative,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,2,risperidone,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/35636,6,Daily,Oral,7,Daily,Oral,10,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 16:19:40 -0400,DDI-clinical-trial,evidence-supports,"Olanzapine    In subjects who had received EMSAM 6 mg per 24 hours for 10 days, co-administration with olanzapine, a substrate for CYP1A2, CYP2D6, and possibly CYP2A6, did not affect the pharmacokinetics of selegiline or olanzapine [see Drug Interactions (7.4) and (7.5)].",nodeID://b20901,xsd:String,ncit:negative,ncit:quantitative,olanzapine,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,6,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,Unk,UNK,UNK,Unk,Daily,Oral,10,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
http://dbmi-icode-01.dbmi.pitt.edu:80/DDI-labels/b891bd9f-fdb8-4862-89c5-ecdd700398a3.html,2015-09-03 15:51:47 -0400,DDI-clinical-trial,evidence-supports,"Ibuprofen    In subjects who had received EMSAM 6 mg per 24 hours for 11 days, combined administration with the CYP2C9 substrate ibuprofen (800 mg single dose) did not affect the pharmacokinetics of either selegiline or ibuprofen [see Drug Interactions (7.4) and (7.5)]. ",nodeID://b20950,xsd:String,ncit:negative,ncit:quantitative,ibuprofen,dikbD2R:object-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,http://purl.bioontology.org/ontology/RXNORM/,6,EMSAM,dikbD2R:precipitant-drug-of-interaction,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product,http://purl.bioontology.org/ontology/RXNORM/,800,SD,Oral,1,Daily,Oral,11,Unk,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK,Unk,UNK,UNK
